session_id,record_index,frame_timestamp_ns,capture_timestamp_ns,tracking_state,image_file_name,image_path,image_exists,fx,fy,cx,cy,width,height,tx,ty,tz,qx,qy,qz,qw,blur_score,qc_tracking_ok,qc_image_ok,qc_intrinsics_ok,qc_blur_ok,qc_pose_ok,qc_pass,skip_reason,frame_gap_from_prev_selected,prod_adopted,prod_skip_reason
session-20260402-051025,442,1329434354586559,1329434339076392,TRACKING,frame_1329434354586559.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434354586559.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.0677795,0.011208655,-3.7934272,-0.6866273,0.63759226,0.08479431,0.33886436,215.45162963867188,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,445,1329434454657450,1329434439168527,TRACKING,frame_1329434454657450.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434454657450.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.083184,0.0100122485,-3.7652383,-0.684466,0.6377874,0.086079374,0.34252566,299.1824951171875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,448,1329434554758322,1329434539260662,TRACKING,frame_1329434554758322.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434554758322.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.0945723,0.00690018,-3.7342527,-0.6815853,0.6375826,0.07998414,0.3500464,335.94476318359375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,451,1329434654812885,1329434639352798,TRACKING,frame_1329434654812885.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434654812885.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.1041878,0.0030754637,-3.7007942,-0.6801095,0.6350175,0.0803754,0.3574123,246.744873046875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,454,1329434754876590,1329434739444933,TRACKING,frame_1329434754876590.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434754876590.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.1153855,-0.0036639273,-3.6641314,-0.6848616,0.6341411,0.07913573,0.35009608,315.4103088378906,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,457,1329434854935926,1329434839537069,TRACKING,frame_1329434854935926.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434854935926.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.128253,-0.007301124,-3.626388,-0.6847064,0.6313983,0.08005698,0.35511145,314.1629638671875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,460,1329434954915442,1329434939629152,TRACKING,frame_1329434954915442.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434954915442.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.1403935,-0.011918331,-3.5905502,-0.68494666,0.62599564,0.07019244,0.366129,247.58294677734375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,463,1329435055055017,1329435039721287,TRACKING,frame_1329435055055017.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435055055017.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.1523104,-0.017689701,-3.556254,-0.6855563,0.6165529,0.060524806,0.38237655,218.71434020996094,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,466,1329435155192776,1329435139813423,TRACKING,frame_1329435155192776.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435155192776.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.1661235,-0.01645298,-3.5186543,-0.6837018,0.60987735,0.053345993,0.3971845,195.33091735839844,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,469,1329435255245149,1329435239905558,TRACKING,frame_1329435255245149.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435255245149.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.1832927,-0.01782371,-3.479712,-0.6814237,0.6061971,0.04170701,0.40797955,258.1108093261719,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,472,1329435355351136,1329435339997694,TRACKING,frame_1329435355351136.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435355351136.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2009187,-0.020386118,-3.4417336,-0.6845174,0.5954451,0.031207949,0.4194128,212.29827880859375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,475,1329435451311173,1329435431740829,TRACKING,frame_1329435451311173.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435451311173.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2159429,-0.023186946,-3.4063754,-0.6917367,0.5715183,0.017022759,0.44110918,80.11000061035156,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,478,1329435551332897,1329435531832964,TRACKING,frame_1329435551332897.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435551332897.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2330942,-0.024280358,-3.366728,-0.6943896,0.5484246,0.0060511827,0.46585083,90.4234390258789,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,481,1329435651448570,1329435631925100,TRACKING,frame_1329435651448570.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435651448570.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2539513,-0.026446115,-3.3333828,-0.698163,0.5323813,-0.0070139766,0.478633,180.32962036132812,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,484,1329435751670416,1329435732017235,TRACKING,frame_1329435751670416.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435751670416.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2734132,-0.028545363,-3.2984648,-0.69572955,0.5215716,-0.019388571,0.4935053,266.9545593261719,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,487,1329435851892578,1329435832109371,TRACKING,frame_1329435851892578.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435851892578.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2903239,-0.031150335,-3.2686703,-0.69663656,0.5078903,-0.03398262,0.50555927,120.90617370605469,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,490,1329435951939746,1329435932201506,TRACKING,frame_1329435951939746.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329435951939746.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3036201,-0.031079466,-3.2382393,-0.6956862,0.49277928,-0.05412309,0.51986533,216.725830078125,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,493,1329436052084526,1329436032293642,TRACKING,frame_1329436052084526.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436052084526.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3111267,-0.03415192,-3.2097874,-0.6948555,0.4733058,-0.08089994,0.535362,119.73735046386719,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,496,1329436152178247,1329436132385777,TRACKING,frame_1329436152178247.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436152178247.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3181577,-0.03786906,-3.1825,-0.7003476,0.4497284,-0.10925223,0.54343486,92.47415924072266,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,499,1329436252325241,1329436232477860,TRACKING,frame_1329436252325241.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436252325241.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3284627,-0.037848406,-3.154081,-0.7069346,0.42636067,-0.1329337,0.5484421,121.21253204345703,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,502,1329436352448869,1329436332569996,TRACKING,frame_1329436352448869.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436352448869.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3434043,-0.034682803,-3.125517,-0.71539724,0.40644172,-0.15182233,0.5476878,108.25881958007812,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,505,1329436452536555,1329436432662131,TRACKING,frame_1329436452536555.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436452536555.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3577051,-0.032285713,-3.098548,-0.7177438,0.3942456,-0.1717107,0.5476583,109.48986053466797,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,508,1329436552639907,1329436532754267,TRACKING,frame_1329436552639907.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436552639907.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.367872,-0.02848917,-3.068589,-0.71039253,0.38330957,-0.18860008,0.5593264,103.44810485839844,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,511,1329436652656220,1329436632846402,TRACKING,frame_1329436652656220.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436652656220.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3769512,-0.02813825,-3.0287735,-0.7024905,0.3748857,-0.20120217,0.57051325,230.06826782226562,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,514,1329436752762244,1329436732938537,TRACKING,frame_1329436752762244.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436752762244.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3858855,-0.027709855,-2.9959488,-0.6996841,0.36331996,-0.2121939,0.5774205,157.9349822998047,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,517,1329436852756763,1329436833030673,TRACKING,frame_1329436852756763.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436852756763.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3972366,-0.027134819,-2.9608872,-0.69732636,0.3480012,-0.22419803,0.5851207,136.42950439453125,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,520,1329436952923665,1329436933122808,TRACKING,frame_1329436952923665.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329436952923665.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4138119,-0.025051901,-2.924908,-0.69224113,0.33000928,-0.2458041,0.5928545,107.16810607910156,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,523,1329437053105682,1329437033214944,TRACKING,frame_1329437053105682.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437053105682.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4343722,-0.021295026,-2.8884456,-0.68886125,0.3158066,-0.26479554,0.5963385,154.19422912597656,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,526,1329437157321447,1329437141656079,TRACKING,frame_1329437157321447.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437157321447.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4516057,-0.021173455,-2.8486443,-0.67845327,0.30077556,-0.27788237,0.6099317,211.3199005126953,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,529,1329437257373787,1329437241748214,TRACKING,frame_1329437257373787.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437257373787.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4680876,-0.02096081,-2.8106937,-0.665378,0.28729078,-0.29009587,0.6249645,207.0739288330078,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,532,1329437357502403,1329437341840350,TRACKING,frame_1329437357502403.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437357502403.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4844048,-0.020951875,-2.7732701,-0.6600271,0.2812865,-0.2931196,0.63192004,142.95700073242188,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,535,1329437457597641,1329437441932485,TRACKING,frame_1329437457597641.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437457597641.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5010735,-0.021809114,-2.738373,-0.65651804,0.27925852,-0.29544818,0.635381,212.81239318847656,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,538,1329437557599775,1329437542024621,TRACKING,frame_1329437557599775.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437557599775.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5149083,-0.025616886,-2.7041752,-0.65550953,0.2817914,-0.29858112,0.63383764,167.09072875976562,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,541,1329437657719562,1329437642116756,TRACKING,frame_1329437657719562.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437657719562.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5240966,-0.030436616,-2.6676223,-0.6572647,0.2855159,-0.29616123,0.63148415,116.85852813720703,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,544,1329437757820748,1329437742208839,TRACKING,frame_1329437757820748.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437757820748.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5321574,-0.033215128,-2.6320584,-0.6616698,0.2832782,-0.30125904,0.6254515,145.56277465820312,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,547,1329437857914426,1329437842300975,TRACKING,frame_1329437857914426.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437857914426.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5364189,-0.034632716,-2.588613,-0.66456944,0.2831038,-0.29463828,0.62561,101.86900329589844,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,550,1329437953836584,1329437934044110,TRACKING,frame_1329437953836584.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329437953836584.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5426518,-0.03841229,-2.543347,-0.6686357,0.27958947,-0.28917027,0.625409,147.08230590820312,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,553,1329438053988255,1329438034136246,TRACKING,frame_1329438053988255.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438053988255.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5520025,-0.04081157,-2.4930468,-0.6676316,0.2816381,-0.28292286,0.62841284,203.78250122070312,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,556,1329438154125952,1329438134228381,TRACKING,frame_1329438154125952.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438154125952.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.564921,-0.0419014,-2.4385293,-0.66478777,0.2827545,-0.28367797,0.63058215,226.91172790527344,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,559,1329438254197915,1329438234320517,TRACKING,frame_1329438254197915.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438254197915.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5807935,-0.045713097,-2.3792052,-0.6553632,0.2754506,-0.29473323,0.6385596,173.39727783203125,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,562,1329438354203822,1329438334412652,TRACKING,frame_1329438354203822.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438354203822.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5968087,-0.04835057,-2.3183508,-0.6509365,0.25445873,-0.31028968,0.64440113,136.31002807617188,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,565,1329438454279669,1329438434504787,TRACKING,frame_1329438454279669.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438454279669.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.60659,-0.045027412,-2.255168,-0.64503556,0.22965236,-0.32444113,0.6526307,101.112548828125,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,568,1329438554313426,1329438534596923,TRACKING,frame_1329438554313426.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438554313426.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6118964,-0.03856509,-2.1964421,-0.6394452,0.20933254,-0.33893698,0.65758,163.06851196289062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,571,1329438654537912,1329438634689058,TRACKING,frame_1329438654537912.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438654537912.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6114794,-0.033075236,-2.142396,-0.62926376,0.20206177,-0.3531921,0.6621582,129.9471435546875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,574,1329438754418493,1329438734781194,TRACKING,frame_1329438754418493.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438754418493.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6043833,-0.031997617,-2.096126,-0.6156439,0.19770318,-0.3724727,0.6657027,132.2332763671875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,577,1329438854481007,1329438834873329,TRACKING,frame_1329438854481007.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438854481007.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5896058,-0.03222709,-2.051846,-0.6031853,0.19748631,-0.3876021,0.66852915,144.15792846679688,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,580,1329438954453043,1329438934965464,TRACKING,frame_1329438954453043.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329438954453043.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.568255,-0.033137478,-2.0058842,-0.59495467,0.19788255,-0.3932762,0.672462,182.99847412109375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,583,1329439054550668,1329439035057600,TRACKING,frame_1329439054550668.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439054550668.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5436968,-0.034984894,-1.958336,-0.59593487,0.19597165,-0.39542645,0.6708911,95.08500671386719,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,586,1329439154739068,1329439135149735,TRACKING,frame_1329439154739068.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439154739068.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5132773,-0.034390666,-1.9126137,-0.5973183,0.19649585,-0.4037888,0.66449594,75.724853515625,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,589,1329439254805519,1329439235241819,TRACKING,frame_1329439254805519.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439254805519.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.479075,-0.03108234,-1.865859,-0.5959804,0.19689783,-0.40518004,0.66473126,168.32476806640625,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,592,1329439354910487,1329439335333954,TRACKING,frame_1329439354910487.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439354910487.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4459383,-0.03032937,-1.8183106,-0.59036756,0.19112946,-0.40362397,0.67232674,188.2513885498047,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,595,1329439454950569,1329439435426089,TRACKING,frame_1329439454950569.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439454950569.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4153103,-0.03138244,-1.7704653,-0.5743136,0.17889723,-0.40592217,0.6880311,106.498046875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,598,1329439555014761,1329439535518225,TRACKING,frame_1329439555014761.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439555014761.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3909787,-0.03391833,-1.7226362,-0.5593225,0.16702507,-0.41271228,0.6992351,137.7177734375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,601,1329439655185504,1329439635610360,TRACKING,frame_1329439655185504.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439655185504.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3765181,-0.031235356,-1.6801507,-0.5490061,0.15193067,-0.43228033,0.69903004,111.19721984863281,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,604,1329439755321324,1329439735702496,TRACKING,frame_1329439755321324.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439755321324.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.359265,-0.025989579,-1.640873,-0.5474993,0.1432122,-0.44574594,0.69357437,145.01882934570312,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,607,1329439855423564,1329439835794631,TRACKING,frame_1329439855423564.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439855423564.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3399857,-0.021119192,-1.6075859,-0.5446832,0.13773225,-0.45352995,0.691853,130.2673797607422,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,610,1329439955486599,1329439935886767,TRACKING,frame_1329439955486599.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329439955486599.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3231673,-0.018612847,-1.5806602,-0.54024494,0.1378723,-0.4657669,0.6871592,120.7427978515625,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,613,1329440055553221,1329440035978902,TRACKING,frame_1329440055553221.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440055553221.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3071046,-0.020444404,-1.5607266,-0.53862005,0.13837068,-0.46492553,0.6889021,148.61050415039062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,616,1329440155566370,1329440136071037,TRACKING,frame_1329440155566370.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440155566370.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2969788,-0.023510389,-1.5422245,-0.53126186,0.12649223,-0.46325654,0.6979641,92.34190368652344,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,619,1329440255830581,1329440236163173,TRACKING,frame_1329440255830581.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440255830581.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2918065,-0.018746426,-1.5182366,-0.52590495,0.12882036,-0.46455523,0.7007265,181.2632293701172,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,622,1329440355891626,1329440336255308,TRACKING,frame_1329440355891626.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440355891626.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2882495,-0.017798489,-1.4923348,-0.5198696,0.12147127,-0.4755277,0.69918066,216.24676513671875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,625,1329440456054732,1329440436347444,TRACKING,frame_1329440456054732.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440456054732.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2842135,-0.020960798,-1.4591702,-0.5130944,0.113060996,-0.4826445,0.70071787,200.40139770507812,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,628,1329440556180899,1329440536439579,TRACKING,frame_1329440556180899.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440556180899.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2845058,-0.024895685,-1.4132249,-0.49530792,0.10921087,-0.49124143,0.70811355,83.51010131835938,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,631,1329440656347367,1329440636531714,TRACKING,frame_1329440656347367.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440656347367.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2879022,-0.032318912,-1.3613877,-0.4802375,0.09150229,-0.50761306,0.70945626,70.24698638916016,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,634,1329440756418377,1329440736623798,TRACKING,frame_1329440756418377.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440756418377.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2868278,-0.041374385,-1.2953278,-0.4722395,0.06841511,-0.5183977,0.7096288,65.59916687011719,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,637,1329440856514359,1329440836715933,TRACKING,frame_1329440856514359.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440856514359.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2863141,-0.04280012,-1.2129405,-0.46359524,0.053411234,-0.5266498,0.7105398,116.08008575439453,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,640,1329440956485403,1329440936808069,TRACKING,frame_1329440956485403.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329440956485403.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2843952,-0.033057753,-1.1278249,-0.4683493,0.051451202,-0.52502036,0.7087702,100.89910125732422,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,643,1329441056549836,1329441036900204,TRACKING,frame_1329441056549836.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329441056549836.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2886212,-0.020205677,-1.0533868,-0.47050843,0.05198184,-0.53095376,0.70285684,81.80680847167969,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,646,1329441156648213,1329441136992339,TRACKING,frame_1329441156648213.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329441156648213.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2942041,-0.009510243,-0.9914053,-0.4647226,0.048190325,-0.54212636,0.69843364,170.72286987304688,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,649,1329441256791222,1329441237084475,TRACKING,frame_1329441256791222.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329441256791222.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2922231,-0.0061073173,-0.9360365,-0.45795444,0.04364755,-0.5501,0.6969667,211.1256866455078,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,652,1329441356900646,1329441337176610,TRACKING,frame_1329441356900646.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329441356900646.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2791506,-0.011639817,-0.886976,-0.4563247,0.041145492,-0.54839146,0.69952965,133.984375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,655,1329441456933806,1329441437268746,TRACKING,frame_1329441456933806.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329441456933806.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.261126,-0.021379976,-0.84500796,-0.45099294,0.034806482,-0.544673,0.7062048,176.28684997558594,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,658,1329441557052951,1329441537360881,TRACKING,frame_1329441557052951.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329441557052951.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2407364,-0.02644514,-0.8057445,-0.44346958,0.030797757,-0.54893893,0.70785046,128.81442260742188,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,661,1329441657187488,1329441637453017,TRACKING,frame_1329441657187488.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329441657187488.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2219067,-0.029732708,-0.7620762,-0.43481693,0.023255866,-0.5619976,0.703244,125.25680541992188,True,True,True,True,True,True,,3.0,True,
